,tissue_in_publication,cell_type,mean,std,min,25%,50%,75%,max,gene,iqr,upper,lower,compartment
17136,Lung,vascular associated smooth muscle cell,0.3383174538612366,0.5670008659362793,0.0,0.0,0.0,0.738745391368866,1.9076495170593262,MGAT1,0.738745391368866,1.846863478422165,0.0,stromal
17137,Lung,pericyte,0.29501545429229736,0.5714341402053833,0.0,0.0,0.0,0.0,1.9668564796447754,MGAT1,0.0,0.0,0.0,stromal
17138,Lung,adventitial cell,0.5083989500999451,0.5894225239753723,0.0,0.0,0.0,1.0841081142425537,1.9216228723526,MGAT1,1.0841081142425537,1.9216228723526,0.0,stromal
17139,Lung,bronchial smooth muscle cell,0.30987676978111267,0.5434979200363159,0.0,0.0,0.0,0.7613471150398254,2.022524118423462,MGAT1,0.7613471150398254,1.9033677875995636,0.0,stromal
17140,Lymph_Node,stromal cell,0.4314592480659485,0.44839927554130554,0.0,0.0,0.432608038187027,0.7628239691257477,1.6328177452087402,MGAT1,0.7628239691257477,1.6328177452087402,0.0,stromal
17141,Mammary,vascular associated smooth muscle cell,0.3913499712944031,0.534518837928772,0.0,0.0,0.0,0.8623573184013367,1.543411374092102,MGAT1,0.8623573184013367,1.543411374092102,0.0,stromal
17142,Mammary,pericyte,0.697230339050293,0.758994996547699,0.0,0.0,0.610388845205307,1.2644080519676208,2.8027217388153076,MGAT1,1.2644080519676208,2.8027217388153076,0.0,stromal
17143,Mammary,fibroblast of breast,0.4274868965148926,0.5671582818031311,0.0,0.0,0.0,0.8512795567512512,2.329184055328369,MGAT1,0.8512795567512512,2.128198891878128,0.0,stromal
17144,Muscle,mesothelial cell,0.13483579456806183,0.28764471411705017,0.0,0.0,0.0,0.1113920733332634,0.9330525994300842,MGAT1,0.1113920733332634,0.2784801833331585,0.0,stromal
17145,Muscle,mesenchymal stem cell,0.35952135920524597,0.4518425464630127,0.0,0.0,0.0,0.7231815308332443,2.4179060459136963,MGAT1,0.7231815308332443,1.8079538270831108,0.0,stromal
17146,Muscle,slow muscle cell,0.14813794195652008,0.38891834020614624,0.0,0.0,0.0,0.0,1.5109589099884033,MGAT1,0.0,0.0,0.0,stromal
17147,Muscle,fast muscle cell,0.03552024066448212,0.17236924171447754,0.0,0.0,0.0,0.0,1.1326704025268555,MGAT1,0.0,0.0,0.0,stromal
17148,Muscle,smooth muscle cell,0.19374053180217743,0.3508003056049347,0.0,0.0,0.0,0.22460903227329254,1.1083054542541504,MGAT1,0.22460903227329254,0.5615225806832314,0.0,stromal
17149,Muscle,tendon cell,0.3803043067455292,0.4457249641418457,0.0,0.0,0.0,0.7469188570976257,1.735892415046692,MGAT1,0.7469188570976257,1.735892415046692,0.0,stromal
17150,Muscle,pericyte,0.44752439856529236,0.5511142015457153,0.0,0.0,0.0,0.9178549349308014,2.227661609649658,MGAT1,0.9178549349308014,2.227661609649658,0.0,stromal
17151,Muscle,skeletal muscle satellite stem cell,0.3483133614063263,0.5076996684074402,0.0,0.0,0.0,0.8116600960493088,2.2405667304992676,MGAT1,0.8116600960493088,2.029150240123272,0.0,stromal
17152,Pancreas,fibroblast,0.4108733832836151,0.5617862939834595,0.0,0.0,0.0,0.9109765887260437,1.7930105924606323,MGAT1,0.9109765887260437,1.7930105924606323,0.0,stromal
17153,Pancreas,pancreatic stellate cell,0.38329973816871643,0.4702770709991455,0.0,0.0,0.0,0.7456972002983093,2.182080030441284,MGAT1,0.7456972002983093,1.8642430007457733,0.0,stromal
17154,Prostate,fibroblast,0.308616578578949,0.498678058385849,0.0,0.0,0.0,0.7585030198097229,2.207002639770508,MGAT1,0.7585030198097229,1.8962575495243073,0.0,stromal
17155,Prostate,smooth muscle cell,0.25119662284851074,0.40500855445861816,0.0,0.0,0.0,0.5628274083137512,1.7498265504837036,MGAT1,0.5628274083137512,1.407068520784378,0.0,stromal
17156,Salivary_Gland,fibroblast,0.31895095109939575,0.44653385877609253,0.0,0.0,0.0,0.6342889368534088,2.1467673778533936,MGAT1,0.6342889368534088,1.585722342133522,0.0,stromal
17157,Salivary_Gland,pericyte,0.2700060307979584,0.3903639614582062,0.0,0.0,0.0,0.6950736790895462,1.1946966648101807,MGAT1,0.6950736790895462,1.1946966648101807,0.0,stromal
17158,Salivary_Gland,adventitial cell,0.496440589427948,0.45176076889038086,0.0,0.0,0.5064115524291992,0.8421386778354645,2.0275187492370605,MGAT1,0.8421386778354645,2.0275187492370605,0.0,stromal
17159,Skin,melanocyte,0.5626278519630432,0.6411212682723999,0.0,0.0,0.0,1.1494849920272827,1.7020736932754517,MGAT1,1.1494849920272827,1.7020736932754517,0.0,stromal
17160,Skin,muscle cell,0.5333346724510193,0.5618928074836731,0.0,0.0,0.5650114119052887,0.9753407835960388,2.0017569065093994,MGAT1,0.9753407835960388,2.0017569065093994,0.0,stromal
17161,Skin,cell of skeletal muscle,1.0416061878204346,0.5473305583000183,0.0,0.6225101947784424,1.1554127931594849,1.5402034521102905,1.5938355922698975,MGAT1,0.9176932573318481,1.5938355922698975,0.0,stromal
17162,Skin,smooth muscle cell,0.5983723998069763,0.5160461664199829,0.0,0.0,0.5715835690498352,0.9779219031333923,1.5065711736679077,MGAT1,0.9779219031333923,1.5065711736679077,0.0,stromal
17163,Skin,stromal cell,0.6839221119880676,0.5503928661346436,0.0,0.0,0.7407816052436829,1.102292537689209,2.7347211837768555,MGAT1,1.102292537689209,2.7347211837768555,0.0,stromal
17164,Small_Intestine,fibroblast,0.4104573130607605,0.4894697666168213,0.0,0.0,0.0,0.7641844302415848,1.892816424369812,MGAT1,0.7641844302415848,1.892816424369812,0.0,stromal
17165,Thymus,fibroblast,0.534735381603241,0.5245720744132996,0.0,0.0,0.5248342752456665,0.9385842382907867,2.413726329803467,MGAT1,0.9385842382907867,2.346460595726967,0.0,stromal
17166,Thymus,fast muscle cell,0.10766513645648956,0.2350628823041916,0.0,0.0,0.0,0.0,0.8963070511817932,MGAT1,0.0,0.0,0.0,stromal
17167,Thymus,vascular associated smooth muscle cell,0.32280436158180237,0.48373016715049744,0.0,0.0,0.0,0.6854251474142075,2.1068079471588135,MGAT1,0.6854251474142075,1.7135628685355186,0.0,stromal
17168,Tongue,fibroblast,0.31839504837989807,0.47701892256736755,0.0,0.0,0.0,0.7409828901290894,2.265075445175171,MGAT1,0.7409828901290894,1.8524572253227234,0.0,stromal
17169,Tongue,pericyte,0.19107180833816528,0.37793365120887756,0.0,0.0,0.0,0.0,1.767993688583374,MGAT1,0.0,0.0,0.0,stromal
17170,Tongue,Schwann cell,0.3451130986213684,0.3941307067871094,0.0,0.0,0.16230091452598572,0.7379345744848251,0.8899727463722229,MGAT1,0.7379345744848251,0.8899727463722229,0.0,stromal
17171,Tongue,tongue muscle cell,0.13581334054470062,0.3761405646800995,0.0,0.0,0.0,0.0,1.4477702379226685,MGAT1,0.0,0.0,0.0,stromal
17172,Trachea,fibroblast,0.5727803111076355,0.5528971552848816,0.0,0.0,0.5580400228500366,1.0114955306053162,2.298030376434326,MGAT1,1.0114955306053162,2.298030376434326,0.0,stromal
17173,Trachea,smooth muscle cell,0.34179478883743286,0.4224158525466919,0.0,0.0,0.0,0.7088777720928192,1.562501311302185,MGAT1,0.7088777720928192,1.562501311302185,0.0,stromal
17174,Trachea,connective tissue cell,0.5268540978431702,0.6601836681365967,0.0,0.0,0.0,1.0633008480072021,2.7841484546661377,MGAT1,1.0633008480072021,2.6582521200180054,0.0,stromal
17175,Uterus,fibroblast,0.37661653757095337,0.42840343713760376,0.0,0.0,0.29812733829021454,0.7006942182779312,2.170649528503418,MGAT1,0.7006942182779312,1.751735545694828,0.0,stromal
17176,Uterus,vascular associated smooth muscle cell,0.2430805116891861,0.4162670969963074,0.0,0.0,0.0,0.560528039932251,1.7362775802612305,MGAT1,0.560528039932251,1.4013200998306274,0.0,stromal
17177,Uterus,pericyte,0.21063923835754395,0.35501280426979065,0.0,0.0,0.0,0.44581735134124756,1.6506808996200562,MGAT1,0.44581735134124756,1.114543378353119,0.0,stromal
17178,Uterus,myometrial cell,0.2836519479751587,0.4885069727897644,0.0,0.0,0.0,0.5614972710609436,2.031106472015381,MGAT1,0.5614972710609436,1.403743177652359,0.0,stromal
17179,Vasculature,fibroblast,0.6301519274711609,0.48455920815467834,0.0,0.2429380975663662,0.6128304600715637,0.9558890610933304,2.6222972869873047,MGAT1,0.7129509635269642,2.0253155063837767,0.0,stromal
17180,Vasculature,smooth muscle cell,0.3106744587421417,0.38230735063552856,0.0,0.0,0.0,0.5551552474498749,1.8670159578323364,MGAT1,0.5551552474498749,1.3878881186246872,0.0,stromal
17181,Vasculature,pericyte,0.2547166049480438,0.3626650273799896,0.0,0.0,0.0,0.49799707531929016,1.5684891939163208,MGAT1,0.49799707531929016,1.2449926882982254,0.0,stromal
17182,Bladder,fibroblast,0.11490471661090851,0.2618813216686249,0.0,0.0,0.0,0.0,1.7031748294830322,MGAT2,0.0,0.0,0.0,stromal
17183,Bladder,myofibroblast cell,0.11977287381887436,0.29284796118736267,0.0,0.0,0.0,0.0,1.6870185136795044,MGAT2,0.0,0.0,0.0,stromal
17184,Bladder,smooth muscle cell,0.04629327729344368,0.15762028098106384,0.0,0.0,0.0,0.0,0.9790618419647217,MGAT2,0.0,0.0,0.0,stromal
17185,Bladder,pericyte,0.07888191193342209,0.24754585325717926,0.0,0.0,0.0,0.0,1.5923786163330078,MGAT2,0.0,0.0,0.0,stromal
17186,Eye,fibroblast,0.12217320501804352,0.2735997438430786,0.0,0.0,0.0,0.0,1.0180244445800781,MGAT2,0.0,0.0,0.0,stromal
17187,Eye,fat cell,0.093807153403759,0.1549733728170395,0.0,0.0,0.0,0.1453605592250824,0.7398066520690918,MGAT2,0.1453605592250824,0.363401398062706,0.0,stromal
17188,Eye,melanocyte,0.09456537663936615,0.23920530080795288,0.0,0.0,0.0,0.0,1.4748563766479492,MGAT2,0.0,0.0,0.0,stromal
17189,Eye,stromal cell,0.056445877999067307,0.16100957989692688,0.0,0.0,0.0,0.0,0.9661732912063599,MGAT2,0.0,0.0,0.0,stromal
17190,Eye,radial glial cell,0.07746122777462006,0.16468380391597748,0.0,0.0,0.0,0.11435258202254772,0.9613838791847229,MGAT2,0.11435258202254772,0.2858814550563693,0.0,stromal
17191,Eye,retinal ganglion cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT2,0.0,0.0,0.0,stromal
17192,Eye,retina horizontal cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT2,0.0,0.0,0.0,stromal
17193,Eye,retinal bipolar neuron,0.04877934232354164,0.16515445709228516,0.0,0.0,0.0,0.0,0.7744124531745911,MGAT2,0.0,0.0,0.0,stromal
17194,Eye,Mueller cell,0.04720623791217804,0.1925220638513565,0.0,0.0,0.0,0.0,1.3881722688674927,MGAT2,0.0,0.0,0.0,stromal
17195,Fat,fibroblast,0.11230791360139847,0.24927513301372528,0.0,0.0,0.0,0.0,1.6859427690505981,MGAT2,0.0,0.0,0.0,stromal
17196,Fat,myofibroblast cell,0.059407833963632584,0.20485557615756989,0.0,0.0,0.0,0.0,1.3961243629455566,MGAT2,0.0,0.0,0.0,stromal
17197,Fat,smooth muscle cell,0.1575152724981308,0.364644318819046,0.0,0.0,0.0,0.0,1.2050706148147583,MGAT2,0.0,0.0,0.0,stromal
17198,Heart,smooth muscle cell,0.05737222731113434,0.2538304328918457,0.0,0.0,0.0,0.0,1.4496396780014038,MGAT2,0.0,0.0,0.0,stromal
17199,Heart,cardiac muscle cell,0.2301320880651474,0.3118067979812622,0.0,0.0,0.0,0.4131084606051445,1.7485185861587524,MGAT2,0.4131084606051445,1.0327711515128613,0.0,stromal
17200,Heart,fibroblast of cardiac tissue,0.07747316360473633,0.2690783441066742,0.0,0.0,0.0,0.0,1.390207052230835,MGAT2,0.0,0.0,0.0,stromal
17201,Large_Intestine,fibroblast,0.044432561844587326,0.19716422259807587,0.0,0.0,0.0,0.0,1.928625464439392,MGAT2,0.0,0.0,0.0,stromal
17202,Liver,fibroblast,0.18960686028003693,0.34024134278297424,0.0,0.0,0.0,0.3506065607070923,1.325674057006836,MGAT2,0.3506065607070923,0.8765164017677307,0.0,stromal
17203,Lung,fibroblast,0.12367855757474899,0.3703642785549164,0.0,0.0,0.0,0.0,2.0020337104797363,MGAT2,0.0,0.0,0.0,stromal
17204,Lung,mesothelial cell,0.22909870743751526,0.35200875997543335,0.0,0.0,0.0,0.38852447271347046,1.1207364797592163,MGAT2,0.38852447271347046,0.9713111817836761,0.0,stromal
17205,Lung,myofibroblast cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT2,0.0,0.0,0.0,stromal
17206,Lung,smooth muscle cell,0.068570576608181,0.19215020537376404,0.0,0.0,0.0,0.0,0.6654921174049377,MGAT2,0.0,0.0,0.0,stromal
17207,Lung,vascular associated smooth muscle cell,0.09575610607862473,0.332006573677063,0.0,0.0,0.0,0.0,1.6949586868286133,MGAT2,0.0,0.0,0.0,stromal
17208,Lung,pericyte,0.144102543592453,0.40580785274505615,0.0,0.0,0.0,0.0,1.7031748294830322,MGAT2,0.0,0.0,0.0,stromal
17209,Lung,adventitial cell,0.1879541277885437,0.40544822812080383,0.0,0.0,0.0,0.0,1.2940704822540283,MGAT2,0.0,0.0,0.0,stromal
17210,Lung,bronchial smooth muscle cell,0.014034581370651722,0.11487807333469391,0.0,0.0,0.0,0.0,0.9403169751167297,MGAT2,0.0,0.0,0.0,stromal
17211,Lymph_Node,stromal cell,0.08915963768959045,0.21671666204929352,0.0,0.0,0.0,0.0,0.8967652320861816,MGAT2,0.0,0.0,0.0,stromal
17212,Mammary,vascular associated smooth muscle cell,0.1040172129869461,0.3318590223789215,0.0,0.0,0.0,0.0,1.5408117771148682,MGAT2,0.0,0.0,0.0,stromal
17213,Mammary,pericyte,0.1243593618273735,0.3439595401287079,0.0,0.0,0.0,0.0,1.4246891736984253,MGAT2,0.0,0.0,0.0,stromal
17214,Mammary,fibroblast of breast,0.19248247146606445,0.38655224442481995,0.0,0.0,0.0,0.0,1.9717196226119995,MGAT2,0.0,0.0,0.0,stromal
17215,Muscle,mesothelial cell,0.14686213433742523,0.2300354540348053,0.0,0.0,0.0,0.24410583823919296,0.6376665234565735,MGAT2,0.24410583823919296,0.6102645955979824,0.0,stromal
17216,Muscle,mesenchymal stem cell,0.07680577039718628,0.2300124615430832,0.0,0.0,0.0,0.0,1.669306993484497,MGAT2,0.0,0.0,0.0,stromal
17217,Muscle,slow muscle cell,0.01479724794626236,0.10567349195480347,0.0,0.0,0.0,0.0,0.7546596527099609,MGAT2,0.0,0.0,0.0,stromal
17218,Muscle,fast muscle cell,0.01434367150068283,0.10923775285482407,0.0,0.0,0.0,0.0,0.9871225357055664,MGAT2,0.0,0.0,0.0,stromal
17219,Muscle,smooth muscle cell,0.05692270025610924,0.21877801418304443,0.0,0.0,0.0,0.0,1.1083054542541504,MGAT2,0.0,0.0,0.0,stromal
17220,Muscle,tendon cell,0.1076575368642807,0.23454487323760986,0.0,0.0,0.0,0.0,1.0423498153686523,MGAT2,0.0,0.0,0.0,stromal
17221,Muscle,pericyte,0.0548282153904438,0.2032473385334015,0.0,0.0,0.0,0.0,1.7223559617996216,MGAT2,0.0,0.0,0.0,stromal
17222,Muscle,skeletal muscle satellite stem cell,0.11457604169845581,0.31413665413856506,0.0,0.0,0.0,0.0,1.9279557466506958,MGAT2,0.0,0.0,0.0,stromal
17223,Pancreas,fibroblast,0.09949163347482681,0.26766493916511536,0.0,0.0,0.0,0.0,0.9530566930770874,MGAT2,0.0,0.0,0.0,stromal
17224,Pancreas,pancreatic stellate cell,0.17529001832008362,0.31710731983184814,0.0,0.0,0.0,0.3131016790866852,1.6640816926956177,MGAT2,0.3131016790866852,0.782754197716713,0.0,stromal
17225,Prostate,fibroblast,0.09602883458137512,0.3086405396461487,0.0,0.0,0.0,0.0,1.4829660654067993,MGAT2,0.0,0.0,0.0,stromal
17226,Prostate,smooth muscle cell,0.0909375548362732,0.24781212210655212,0.0,0.0,0.0,0.0,1.158700942993164,MGAT2,0.0,0.0,0.0,stromal
17227,Salivary_Gland,fibroblast,0.10045868903398514,0.2547931373119354,0.0,0.0,0.0,0.0,1.9595766067504883,MGAT2,0.0,0.0,0.0,stromal
17228,Salivary_Gland,pericyte,0.06572403013706207,0.21173255145549774,0.0,0.0,0.0,0.0,1.0575631856918335,MGAT2,0.0,0.0,0.0,stromal
17229,Salivary_Gland,adventitial cell,0.13808584213256836,0.25421425700187683,0.0,0.0,0.0,0.23085203021764755,1.0898889303207397,MGAT2,0.23085203021764755,0.5771300755441189,0.0,stromal
17230,Skin,melanocyte,0.05754693225026131,0.22139772772789001,0.0,0.0,0.0,0.0,1.0751737356185913,MGAT2,0.0,0.0,0.0,stromal
17231,Skin,muscle cell,0.03758617118000984,0.15710510313510895,0.0,0.0,0.0,0.0,1.2320829629898071,MGAT2,0.0,0.0,0.0,stromal
17232,Skin,cell of skeletal muscle,0.07631166279315948,0.2413186877965927,0.0,0.0,0.0,0.0,0.7631165981292725,MGAT2,0.0,0.0,0.0,stromal
17233,Skin,smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT2,0.0,0.0,0.0,stromal
17234,Skin,stromal cell,0.12631776928901672,0.2913658320903778,0.0,0.0,0.0,0.0,1.7113040685653687,MGAT2,0.0,0.0,0.0,stromal
17235,Small_Intestine,fibroblast,0.12347008287906647,0.27854305505752563,0.0,0.0,0.0,0.0,1.2034363746643066,MGAT2,0.0,0.0,0.0,stromal
17236,Thymus,fibroblast,0.1531885862350464,0.3110404908657074,0.0,0.0,0.0,0.0,1.974029302597046,MGAT2,0.0,0.0,0.0,stromal
17237,Thymus,fast muscle cell,0.04190835356712341,0.14411616325378418,0.0,0.0,0.0,0.0,0.7607408165931702,MGAT2,0.0,0.0,0.0,stromal
17238,Thymus,vascular associated smooth muscle cell,0.09033273160457611,0.2644117772579193,0.0,0.0,0.0,0.0,1.5109589099884033,MGAT2,0.0,0.0,0.0,stromal
17239,Tongue,fibroblast,0.05508125200867653,0.19484159350395203,0.0,0.0,0.0,0.0,1.0952900648117065,MGAT2,0.0,0.0,0.0,stromal
17240,Tongue,pericyte,0.06201348453760147,0.2501303255558014,0.0,0.0,0.0,0.0,1.4353283643722534,MGAT2,0.0,0.0,0.0,stromal
17241,Tongue,Schwann cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT2,0.0,0.0,0.0,stromal
17242,Tongue,tongue muscle cell,0.031101729720830917,0.1646975725889206,0.0,0.0,0.0,0.0,0.9919000864028931,MGAT2,0.0,0.0,0.0,stromal
17243,Trachea,fibroblast,0.2414349466562271,0.38800615072250366,0.0,0.0,0.0,0.49290479719638824,2.284780502319336,MGAT2,0.49290479719638824,1.2322619929909706,0.0,stromal
17244,Trachea,smooth muscle cell,0.15011413395404816,0.3047333061695099,0.0,0.0,0.0,0.0,1.0532888174057007,MGAT2,0.0,0.0,0.0,stromal
17245,Trachea,connective tissue cell,0.16631710529327393,0.37100595235824585,0.0,0.0,0.0,0.0,1.5376486778259277,MGAT2,0.0,0.0,0.0,stromal
17246,Uterus,fibroblast,0.18141615390777588,0.3121764361858368,0.0,0.0,0.0,0.3533897250890732,1.828299641609192,MGAT2,0.3533897250890732,0.883474312722683,0.0,stromal
17247,Uterus,vascular associated smooth muscle cell,0.042013201862573624,0.1943598836660385,0.0,0.0,0.0,0.0,1.4997754096984863,MGAT2,0.0,0.0,0.0,stromal
17248,Uterus,pericyte,0.17258261144161224,0.34079059958457947,0.0,0.0,0.0,0.0,1.1116697788238525,MGAT2,0.0,0.0,0.0,stromal
17249,Uterus,myometrial cell,0.08517207205295563,0.2684395909309387,0.0,0.0,0.0,0.0,1.5201047658920288,MGAT2,0.0,0.0,0.0,stromal
17250,Vasculature,fibroblast,0.15469878911972046,0.26897209882736206,0.0,0.0,0.0,0.2686610743403435,1.8154813051223755,MGAT2,0.2686610743403435,0.6716526858508587,0.0,stromal
17251,Vasculature,smooth muscle cell,0.10424676537513733,0.23584073781967163,0.0,0.0,0.0,0.0,1.539084553718567,MGAT2,0.0,0.0,0.0,stromal
17252,Vasculature,pericyte,0.06750845909118652,0.19931523501873016,0.0,0.0,0.0,0.0,1.8438084125518799,MGAT2,0.0,0.0,0.0,stromal
17253,Bladder,fibroblast,8.045094000408426e-05,0.005829180590808392,0.0,0.0,0.0,0.0,0.4223674237728119,MGAT3,0.0,0.0,0.0,stromal
17254,Bladder,myofibroblast cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT3,0.0,0.0,0.0,stromal
17255,Bladder,smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT3,0.0,0.0,0.0,stromal
17256,Bladder,pericyte,0.01617482677102089,0.11357919126749039,0.0,0.0,0.0,0.0,1.1353873014450073,MGAT3,0.0,0.0,0.0,stromal
17257,Eye,fibroblast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT3,0.0,0.0,0.0,stromal
17258,Eye,fat cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT3,0.0,0.0,0.0,stromal
17259,Eye,melanocyte,0.012681486085057259,0.1167907565832138,0.0,0.0,0.0,0.0,1.3039566278457642,MGAT3,0.0,0.0,0.0,stromal
17260,Eye,stromal cell,0.011834611184895039,0.10513806343078613,0.0,0.0,0.0,0.0,1.0243898630142212,MGAT3,0.0,0.0,0.0,stromal
17261,Eye,radial glial cell,0.004062701016664505,0.024313190951943398,0.0,0.0,0.0,0.0,0.18878692388534546,MGAT3,0.0,0.0,0.0,stromal
17262,Eye,retinal ganglion cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT3,0.0,0.0,0.0,stromal
17263,Eye,retina horizontal cell,0.15001700818538666,0.3674651086330414,0.0,0.0,0.0,0.0,0.9001020193099976,MGAT3,0.0,0.0,0.0,stromal
17264,Eye,retinal bipolar neuron,0.24520599842071533,0.42257219552993774,0.0,0.0,0.0,0.38043448328971863,1.4165927171707153,MGAT3,0.38043448328971863,0.9510862082242966,0.0,stromal
17265,Eye,Mueller cell,0.02638208121061325,0.154897078871727,0.0,0.0,0.0,0.0,1.4740771055221558,MGAT3,0.0,0.0,0.0,stromal
17266,Fat,fibroblast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT3,0.0,0.0,0.0,stromal
17267,Fat,myofibroblast cell,0.08192417025566101,0.26613664627075195,0.0,0.0,0.0,0.0,1.6568330526351929,MGAT3,0.0,0.0,0.0,stromal
17268,Fat,smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT3,0.0,0.0,0.0,stromal
17269,Heart,smooth muscle cell,0.02796606533229351,0.17654770612716675,0.0,0.0,0.0,0.0,1.4914482831954956,MGAT3,0.0,0.0,0.0,stromal
17270,Heart,cardiac muscle cell,0.08242883533239365,0.1919233798980713,0.0,0.0,0.0,0.0,1.5870976448059082,MGAT3,0.0,0.0,0.0,stromal
17271,Heart,fibroblast of cardiac tissue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT3,0.0,0.0,0.0,stromal
17272,Large_Intestine,fibroblast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT3,0.0,0.0,0.0,stromal
17273,Liver,fibroblast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT3,0.0,0.0,0.0,stromal
17274,Lung,fibroblast,0.006428234279155731,0.10041209310293198,0.0,0.0,0.0,0.0,1.5684891939163208,MGAT3,0.0,0.0,0.0,stromal
17275,Lung,mesothelial cell,0.048304252326488495,0.13524876534938812,0.0,0.0,0.0,0.0,0.46722298860549927,MGAT3,0.0,0.0,0.0,stromal
17276,Lung,myofibroblast cell,0.03250489383935928,0.1027894914150238,0.0,0.0,0.0,0.0,0.32504892349243164,MGAT3,0.0,0.0,0.0,stromal
17277,Lung,smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT3,0.0,0.0,0.0,stromal
17278,Lung,vascular associated smooth muscle cell,0.006296813488006592,0.05305790156126022,0.0,0.0,0.0,0.0,0.447073757648468,MGAT3,0.0,0.0,0.0,stromal
17279,Lung,pericyte,0.004466615151613951,0.06237292289733887,0.0,0.0,0.0,0.0,0.8709899187088013,MGAT3,0.0,0.0,0.0,stromal
17280,Lung,adventitial cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT3,0.0,0.0,0.0,stromal
17281,Lung,bronchial smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT3,0.0,0.0,0.0,stromal
17282,Lymph_Node,stromal cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT3,0.0,0.0,0.0,stromal
17283,Mammary,vascular associated smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT3,0.0,0.0,0.0,stromal
17284,Mammary,pericyte,0.0707797259092331,0.27825525403022766,0.0,0.0,0.0,0.0,1.6975042819976807,MGAT3,0.0,0.0,0.0,stromal
17285,Mammary,fibroblast of breast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT3,0.0,0.0,0.0,stromal
17286,Muscle,mesothelial cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT3,0.0,0.0,0.0,stromal
17287,Muscle,mesenchymal stem cell,9.497087739873677e-05,0.006315647158771753,0.0,0.0,0.0,0.0,0.46334362030029297,MGAT3,0.0,0.0,0.0,stromal
17288,Muscle,slow muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT3,0.0,0.0,0.0,stromal
17289,Muscle,fast muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MGAT3,0.0,0.0,0.0,stromal
17290,Muscle,smooth muscle cell,0.023593895137310028,0.15471550822257996,0.0,0.0,0.0,0.0,1.0145374536514282,MGAT3,0.0,0.0,0.0,stromal
17291,Muscle,tendon cell,0.01183212362229824,0.09199535101652145,0.0,0.0,0.0,0.0,0.9328281283378601,MGAT3,0.0,0.0,0.0,stromal
17292,Muscle,pericyte,0.04483360797166824,0.2016507089138031,0.0,0.0,0.0,0.0,1.7031748294830322,MGAT3,0.0,0.0,0.0,stromal
17293,Muscle,skeletal muscle satellite stem cell,0.0005396112683229148,0.021200312301516533,0.0,0.0,0.0,0.0,1.001497745513916,MGAT3,0.0,0.0,0.0,stromal
17294,Pancreas,fibroblast,0.026050997897982597,0.1785966455936432,0.0,0.0,0.0,0.0,1.2243969440460205,MGAT3,0.0,0.0,0.0,stromal
17295,Pancreas,pancreatic stellate cell,0.032604463398456573,0.1734725683927536,0.0,0.0,0.0,0.0,1.6405497789382935,MGAT3,0.0,0.0,0.0,stromal
